message_id,timestamp,channel,label,scam_type,language,message_text_original,message_text_english,message_text_roman,sender_type,contains_url,urgency_words,threat_words,financial_keywords,confidence,annotator_id,notes,scam_indicators,target_entity,risk_severity
ISDD_SMS_01200,2026-05-12T10:27:00Z,WHATSAPP,1,UPI_FRAUD,marathi,तुमचे WhatsApp Pay खाते ब्लॉक झाले. लगेच लिंक उघडा: http://isdd-synthetic.invalid/update [v1200],Your WhatsApp Pay account is blocked. Open link immediately: http://isdd-synthetic.invalid/update [v1200],Tumche WhatsApp Pay khate block zale. Lagech link ughda: http://isdd-synthetic.invalid/update,unknown,True,True,True,False,0.92,SYNTH_ISDD,Synthetic UPI_FRAUD sample for ISDD v1.0,urgent_language|account_threat|suspicious_link|impersonation,WHATSAPP_PAY,high
ISDD_SMS_00624,2026-05-12T10:04:00Z,SMS,0,,hindi,"नमस्ते, कल मीटिंग 2 बजे है। कृपया आ जाइए। (30) [v624]","Hi, meeting tomorrow at 2 PM. Please come. (30) [v624]","Namaste, kal meeting 2 baje hai. (30)",personal,False,False,False,False,0.98,SYNTH_ISDD,Legitimate communication sample,,NONE,low
ISDD_SMS_01082,2026-05-12T10:26:00Z,SMS,1,BANK_IMPERSONATION,hindi,आपके ICICI खाते में संदिग्ध लेनदेन। तुरंत सत्यापित करें: http://demo-scam-lab.invalid/kyc [v1082],Suspicious transaction in your ICICI account. Verify immediately: http://demo-scam-lab.invalid/kyc [v1082],ICICI khate me sandigdh len den. Turant verify: http://demo-scam-lab.invalid/kyc,unknown,True,False,False,True,0.96,SYNTH_ISDD,Synthetic BANK_IMPERSONATION sample for ISDD v1.0,banking_impersonation|urgency_with_fear|suspicious_link,ICICI_BANK,critical
ISDD_EMAIL_00585,2026-05-12T10:34:00Z,SMS,0,,marathi,मी तुम्हाला संध्याकाळी भेटू. ठीक आहे का? (41) [v585],I will meet you this evening. OK? (41) [v585],Mi tumhala sandhyakali bhetu. (41),personal,False,False,False,False,0.98,SYNTH_ISDD,Legitimate communication sample,,NONE,low
ISDD_WHATSAPP_00175,2026-05-12T10:10:00Z,WHATSAPP,1,FAKE_JOB_OFFER,english,"Work from home! Earn ₹10,000 per day. No experience. Register: http://example-training.invalid/verify [v175]","Work from home! Earn ₹10,000 per day. No experience. Register: http://example-training.invalid/verify [v175]","WFH earn Rs 10,000/day. Register: http://example-training.invalid/verify",unknown,True,False,False,False,0.88,SYNTH_ISDD,Synthetic FAKE_JOB_OFFER sample for ISDD v1.0,financial_keywords|suspicious_link|urgent_language,EMPLOYER/JOB_SITE,high
ISDD_SMS_00052,2026-05-12T10:04:00Z,WHATSAPP,1,UPI_FRAUD,marathi,तुमचे Google Pay खाते ब्लॉक झाले. लगेच लिंक उघडा: http://sample-fraud.invalid/claim [v52],Your Google Pay account is blocked. Open link immediately: http://sample-fraud.invalid/claim [v52],Tumche Google Pay khate block zale. Lagech link ughda: http://sample-fraud.invalid/claim,unknown,True,True,True,False,0.92,SYNTH_ISDD,Synthetic UPI_FRAUD sample for ISDD v1.0,urgent_language|account_threat|suspicious_link|impersonation,GOOGLE_PAY,high
ISDD_EMAIL_00531,2026-05-12T10:00:00Z,SMS,1,BANK_IMPERSONATION,hindi,HDFC Alert: Unusual activity. Verify account: http://training-only.invalid/pay [v531],HDFC Alert: Unusual activity. Verify account: http://training-only.invalid/pay [v531],HDFC alert verify: http://training-only.invalid/pay,unknown,True,False,False,True,0.94,SYNTH_ISDD,Synthetic BANK_IMPERSONATION sample for ISDD v1.0,banking_impersonation|account_threat|suspicious_link,HDFC_BANK,high
ISDD_SMS_01187,2026-05-12T10:13:00Z,SMS,1,UPI_FRAUD,marathi,तुमचे PhonePe खाते ब्लॉक झाले. लगेच लिंक उघडा: http://example-training.invalid/verify [v1187],Your PhonePe account is blocked. Open link immediately: http://example-training.invalid/verify [v1187],Tumche PhonePe khate block zale. Lagech link ughda: http://example-training.invalid/verify,unknown,True,True,True,False,0.92,SYNTH_ISDD,Synthetic UPI_FRAUD sample for ISDD v1.0,urgent_language|account_threat|suspicious_link|impersonation,PHONEPE,high
ISDD_WHATSAPP_00544,2026-05-12T10:19:00Z,WHATSAPP,0,,hindi,"नमस्ते, कल मीटिंग 2 बजे है। कृपया आ जाइए। (0) [v544]","Hi, meeting tomorrow at 2 PM. Please come. (0) [v544]","Namaste, kal meeting 2 baje hai. (0)",personal,False,False,False,False,0.98,SYNTH_ISDD,Legitimate communication sample,,NONE,low
ISDD_WHATSAPP_01765,2026-05-12T10:26:00Z,WHATSAPP,0,,hindi,"माँ, मैं होस्टल पहुँच गया। एक घंटे बाद कॉल करूँगा। (27) [v1765]","Mom, I reached the hostel. Will call in an hour. (27) [v1765]","Maa, hostel pahunch gaya. (27)",personal,False,False,False,False,0.98,SYNTH_ISDD,Legitimate communication sample,,NONE,low
ISDD_SMS_01819,2026-05-12T10:42:00Z,SMS,1,KYC_FRAUD,marathi,PAN verification expire हो रहा है. लगेच: http://demo-scam-lab.invalid/kyc [v1819],PAN verification expire हो रहा है. Immediately: http://demo-scam-lab.invalid/kyc [v1819],PAN verification expire हो रहा है. Lagech: http://demo-scam-lab.invalid/kyc,unknown,True,True,True,True,0.9,SYNTH_ISDD,Synthetic KYC_FRAUD sample for ISDD v1.0,urgent_language|personal_info_request|suspicious_link,AADHAR/UIDAI,high
ISDD_SMS_01227,2026-05-12T10:38:00Z,WHATSAPP,1,UPI_FRAUD,english,Alert: BHIM UPI payment failed. Re-verify UPI at http://example-training.invalid/verify [v1227],Alert: BHIM UPI payment failed. Re-verify UPI at http://example-training.invalid/verify [v1227],Alert: BHIM UPI payment failed. Re-verify at http://example-training.invalid/verify,unknown,True,False,False,True,0.92,SYNTH_ISDD,Synthetic UPI_FRAUD sample for ISDD v1.0,urgent_language|account_threat|suspicious_link|impersonation,BHIM_UPI,high
ISDD_WHATSAPP_00419,2026-05-12T10:59:00Z,SMS,0,,telugu,రేపు లంచ్ కలుద్దామా? (25) [v419],Shall we meet for lunch tomorrow? (25) [v419],Repu lunch kaluddama (25),personal,False,False,False,False,0.98,SYNTH_ISDD,Legitimate communication sample,,NONE,low
ISDD_EMAIL_00208,2026-05-12T10:02:00Z,WHATSAPP,0,,tamil,நாளை கூட்டம் 3 மணிக்கு. வருவீர்களா? (14) [v208],Meeting tomorrow at 3 PM. Will you come? (14) [v208],Naalai meeting 3 mani (14),personal,False,False,False,False,0.98,SYNTH_ISDD,Legitimate communication sample,,NONE,low
ISDD_WHATSAPP_00099,2026-05-12T10:29:00Z,WHATSAPP,0,,telugu,రేపు లంచ్ కలుద్దామా? (5) [v99],Shall we meet for lunch tomorrow? (5) [v99],Repu lunch kaluddama (5),personal,False,False,False,False,0.98,SYNTH_ISDD,Legitimate communication sample,,NONE,low
ISDD_SMS_00340,2026-05-12T10:39:00Z,SMS,0,,english,Reminder: Team standup at 10 AM in Room 204. (46) [v340],Reminder: Team standup at 10 AM in Room 204. (46) [v340],Standup 10 AM room 204 (46),personal,False,False,False,False,0.98,SYNTH_ISDD,Legitimate communication sample,,NONE,low
ISDD_SMS_00671,2026-05-12T10:58:00Z,SMS,1,KYC_FRAUD,hindi,आपका आधार KYC pending है। अपडेट करें: http://example-training.invalid/verify [v671],Your Aadhar KYC pending. Update: http://example-training.invalid/verify [v671],Aapka Aadhar KYC pending hai. Update karein: http://example-training.invalid/verify,unknown,True,False,False,True,0.9,SYNTH_ISDD,Synthetic KYC_FRAUD sample for ISDD v1.0,urgent_language|personal_info_request|suspicious_link,AADHAR/UIDAI,high
ISDD_WHATSAPP_01739,2026-05-12T10:07:00Z,EMAIL,0,,marathi,मी तुम्हाला संध्याकाळी भेटू. ठीक आहे का? (1) [v1739],I will meet you this evening. OK? (1) [v1739],Mi tumhala sandhyakali bhetu. (1),personal,False,False,False,False,0.98,SYNTH_ISDD,Legitimate communication sample,,NONE,low
ISDD_SMS_00645,2026-05-12T10:00:00Z,EMAIL,0,,marathi,मी तुम्हाला संध्याकाळी भेटू. ठीक आहे का? (1) [v645],I will meet you this evening. OK? (1) [v645],Mi tumhala sandhyakali bhetu. (1),personal,False,False,False,False,0.98,SYNTH_ISDD,Legitimate communication sample,,NONE,low
ISDD_SMS_01713,2026-05-12T10:19:00Z,WHATSAPP,1,UPI_FRAUD,hindi,आपका WhatsApp Pay अकाउंट सीमित हो गया। तुरंत सत्यापित करें: http://example-training.invalid/verify [v1713],Your WhatsApp Pay account is limited. Verify immediately: http://example-training.invalid/verify [v1713],Aapka WhatsApp Pay account seemit ho gaya. Turant satyapit karein: http://example-training.invalid/verify,unknown,True,False,False,False,0.92,SYNTH_ISDD,Synthetic UPI_FRAUD sample for ISDD v1.0,urgent_language|account_threat|suspicious_link|impersonation,WHATSAPP_PAY,high
ISDD_SMS_01429,2026-05-12T10:21:00Z,WHATSAPP,1,UPI_FRAUD,hindi,आपका Paytm अकाउंट सीमित हो गया। तुरंत सत्यापित करें: http://training-only.invalid/pay [v1429],Your Paytm account is limited. Verify immediately: http://training-only.invalid/pay [v1429],Aapka Paytm account seemit ho gaya. Turant satyapit karein: http://training-only.invalid/pay,unknown,True,False,False,False,0.92,SYNTH_ISDD,Synthetic UPI_FRAUD sample for ISDD v1.0,urgent_language|account_threat|suspicious_link|impersonation,PAYTM,high
ISDD_SMS_01601,2026-05-12T10:02:00Z,EMAIL,0,,hinglish,"Bro send me the project file when free, no rush. (13) [v1601]","Bro send me the project file when free, no rush. (13) [v1601]",Send project file when free (13),personal,False,False,False,False,0.98,SYNTH_ISDD,Legitimate communication sample,,NONE,low
ISDD_WHATSAPP_01868,2026-05-12T10:55:00Z,WHATSAPP,1,FAKE_JOB_OFFER,english,"Work from home! Earn ₹5,00,000 per day. No experience. Register: http://example-training.invalid/verify [v1868]","Work from home! Earn ₹5,00,000 per day. No experience. Register: http://example-training.invalid/verify [v1868]","WFH earn Rs 5,00,000/day. Register: http://example-training.invalid/verify",unknown,True,False,False,False,0.88,SYNTH_ISDD,Synthetic FAKE_JOB_OFFER sample for ISDD v1.0,financial_keywords|suspicious_link|urgent_language,EMPLOYER/JOB_SITE,high
ISDD_EMAIL_00236,2026-05-12T10:57:00Z,SMS,1,BANK_IMPERSONATION,hindi,ICICI Alert: Unusual activity. Verify account: http://isdd-synthetic.invalid/update [v236],ICICI Alert: Unusual activity. Verify account: http://isdd-synthetic.invalid/update [v236],ICICI alert verify: http://isdd-synthetic.invalid/update,unknown,True,False,False,True,0.94,SYNTH_ISDD,Synthetic BANK_IMPERSONATION sample for ISDD v1.0,banking_impersonation|account_threat|suspicious_link,ICICI_BANK,high
ISDD_SMS_00170,2026-05-12T10:27:00Z,EMAIL,0,,english,Reminder: Team standup at 10 AM in Room 204. (26) [v170],Reminder: Team standup at 10 AM in Room 204. (26) [v170],Standup 10 AM room 204 (26),personal,False,False,False,False,0.98,SYNTH_ISDD,Legitimate communication sample,,NONE,low
ISDD_SMS_01055,2026-05-12T10:05:00Z,EMAIL,1,LOTTERY_PRIZE_SCAM,english,"Congratulations! You won ₹1,00,000 in lucky draw. Claim: http://demo-scam-lab.invalid/kyc [v1055]","Congratulations! You won ₹1,00,000 in lucky draw. Claim: http://demo-scam-lab.invalid/kyc [v1055]","You won Rs 1,00,000. Claim: http://demo-scam-lab.invalid/kyc",unknown,True,False,False,True,0.87,SYNTH_ISDD,Synthetic LOTTERY_PRIZE_SCAM sample for ISDD v1.0,urgent_language|suspicious_link|impersonation,LOTTERY_ORGANIZATION,medium
ISDD_WHATSAPP_01608,2026-05-12T10:00:00Z,WHATSAPP,1,FAKE_JOB_OFFER,hindi,"सरकारी नौकरी: ₹5,00,000 महीना। तुरंत रजिस्टर: http://isdd-synthetic.invalid/update [v1608]","Government job: ₹5,00,000/month. Register now: http://isdd-synthetic.invalid/update [v1608]","Sarkari naukri Rs 5,00,000/month. Register: http://isdd-synthetic.invalid/update",unknown,True,False,False,False,0.88,SYNTH_ISDD,Synthetic FAKE_JOB_OFFER sample for ISDD v1.0,financial_keywords|suspicious_link|urgent_language,EMPLOYER/JOB_SITE,high
ISDD_EMAIL_01607,2026-05-12T10:10:00Z,SMS,0,,english,OTP for login to your trading app is 839201. Do not share with anyone. (19) [v1607],OTP for login is 839201. Do not share. (19) [v1607],OTP 839201 do not share (19),personal,False,False,False,True,0.98,SYNTH_ISDD,Legitimate communication sample,,NONE,low
ISDD_SMS_00775,2026-05-12T10:24:00Z,SMS,0,,marathi,मी तुम्हाला संध्याकाळी भेटू. ठीक आहे का? (31) [v775],I will meet you this evening. OK? (31) [v775],Mi tumhala sandhyakali bhetu. (31),personal,False,False,False,False,0.98,SYNTH_ISDD,Legitimate communication sample,,NONE,low
ISDD_SMS_00599,2026-05-12T10:39:00Z,SMS,1,UPI_FRAUD,hinglish,URGENT: Your PhonePe UPI is blocked. Update now http://isdd-synthetic.invalid/update else account close.,URGENT: Your PhonePe UPI is blocked. Update now http://isdd-synthetic.invalid/update else account close.,URGENT: Your PhonePe UPI blocked. Update now http://isdd-synthetic.invalid/update,unknown,True,True,True,True,0.92,SYNTH_ISDD,Synthetic UPI_FRAUD sample for ISDD v1.0,urgent_language|account_threat|suspicious_link|impersonation,PHONEPE,high
ISDD_WHATSAPP_01020,2026-05-12T10:11:00Z,WHATSAPP,1,FAKE_JOB_OFFER,english,"Work from home! Earn ₹5,00,000 per day. No experience. Register: http://demo-scam-lab.invalid/kyc [v1020]","Work from home! Earn ₹5,00,000 per day. No experience. Register: http://demo-scam-lab.invalid/kyc [v1020]","WFH earn Rs 5,00,000/day. Register: http://demo-scam-lab.invalid/kyc",unknown,True,False,False,True,0.88,SYNTH_ISDD,Synthetic FAKE_JOB_OFFER sample for ISDD v1.0,financial_keywords|suspicious_link|urgent_language,EMPLOYER/JOB_SITE,high
ISDD_WHATSAPP_01645,2026-05-12T10:03:00Z,WHATSAPP,0,,hindi,"माँ, मैं होस्टल पहुँच गया। एक घंटे बाद कॉल करूँगा। (7) [v1645]","Mom, I reached the hostel. Will call in an hour. (7) [v1645]","Maa, hostel pahunch gaya. (7)",personal,False,False,False,False,0.98,SYNTH_ISDD,Legitimate communication sample,,NONE,low
ISDD_SMS_01672,2026-05-12T10:22:00Z,SMS,1,BANK_IMPERSONATION,hindi,आपके SBI खाते में संदिग्ध लेनदेन। तुरंत सत्यापित करें: http://isdd-synthetic.invalid/update [v1672],Suspicious transaction in your SBI account. Verify immediately: http://isdd-synthetic.invalid/update [v1672],SBI khate me sandigdh len den. Turant verify: http://isdd-synthetic.invalid/update,unknown,True,False,False,False,0.96,SYNTH_ISDD,Synthetic BANK_IMPERSONATION sample for ISDD v1.0,banking_impersonation|urgency_with_fear|suspicious_link,SBI_BANK,critical
ISDD_EMAIL_01894,2026-05-12T10:33:00Z,SMS,0,,english,Reminder: Team standup at 10 AM in Room 204. (6) [v1894],Reminder: Team standup at 10 AM in Room 204. (6) [v1894],Standup 10 AM room 204 (6),personal,False,False,False,False,0.98,SYNTH_ISDD,Legitimate communication sample,,NONE,low
ISDD_EMAIL_00836,2026-05-12T10:06:00Z,EMAIL,1,BANK_IMPERSONATION,english,Kotak Alert: Unusual activity. Verify account: http://example-training.invalid/verify [v836],Kotak Alert: Unusual activity. Verify account: http://example-training.invalid/verify [v836],Kotak alert verify: http://example-training.invalid/verify,unknown,True,False,False,True,0.94,SYNTH_ISDD,Synthetic BANK_IMPERSONATION sample for ISDD v1.0,banking_impersonation|account_threat|suspicious_link,Kotak_BANK,high
ISDD_SMS_01800,2026-05-12T10:59:00Z,WHATSAPP,0,,english,Your order #48291 has been delivered. Thank you for shopping. (12) [v1800],Your order #48291 has been delivered. (12) [v1800],Order delivered thank you (12),personal,False,False,False,False,0.98,SYNTH_ISDD,Legitimate communication sample,,NONE,low
ISDD_EMAIL_01863,2026-05-12T10:51:00Z,EMAIL,0,,telugu,రేపు లంచ్ కలుద్దామా? (25) [v1863],Shall we meet for lunch tomorrow? (25) [v1863],Repu lunch kaluddama (25),personal,False,False,False,False,0.98,SYNTH_ISDD,Legitimate communication sample,,NONE,low
ISDD_WHATSAPP_01051,2026-05-12T10:52:00Z,SMS,0,,hindi,"माँ, मैं होस्टल पहुँच गया। एक घंटे बाद कॉल करूँगा। (7) [v1051]","Mom, I reached the hostel. Will call in an hour. (7) [v1051]","Maa, hostel pahunch gaya. (7)",personal,False,False,False,False,0.98,SYNTH_ISDD,Legitimate communication sample,,NONE,low
ISDD_SMS_01618,2026-05-12T10:32:00Z,SMS,1,LOTTERY_PRIZE_SCAM,english,Congratulations! You won ₹50 Lakh in lucky draw. Claim: http://isdd-synthetic.invalid/update [v1618],Congratulations! You won ₹50 Lakh in lucky draw. Claim: http://isdd-synthetic.invalid/update [v1618],You won Rs 50 Lakh. Claim: http://isdd-synthetic.invalid/update,unknown,True,False,False,False,0.87,SYNTH_ISDD,Synthetic LOTTERY_PRIZE_SCAM sample for ISDD v1.0,urgent_language|suspicious_link|impersonation,LOTTERY_ORGANIZATION,medium
ISDD_EMAIL_01831,2026-05-12T10:40:00Z,WHATSAPP,0,,hinglish,"Bro send me the project file when free, no rush. (43) [v1831]","Bro send me the project file when free, no rush. (43) [v1831]",Send project file when free (43),personal,False,False,False,False,0.98,SYNTH_ISDD,Legitimate communication sample,,NONE,low
